DATE,HOUR,STATION,FSP
28/6/2017,23,CENTRAL/WESTERN,6
28/6/2017,24,CENTRAL/WESTERN,7
29/6/2017,1,CENTRAL/WESTERN,7
29/6/2017,2,CENTRAL/WESTERN,6
29/6/2017,3,CENTRAL/WESTERN,5
29/6/2017,4,CENTRAL/WESTERN,6
29/6/2017,5,CENTRAL/WESTERN,4
29/6/2017,6,CENTRAL/WESTERN,9
29/6/2017,7,CENTRAL/WESTERN,7
29/6/2017,8,CENTRAL/WESTERN,8
29/6/2017,9,CENTRAL/WESTERN,7
29/6/2017,10,CENTRAL/WESTERN,5
29/6/2017,11,CENTRAL/WESTERN,8
29/6/2017,12,CENTRAL/WESTERN,8
29/6/2017,13,CENTRAL/WESTERN,8
29/6/2017,14,CENTRAL/WESTERN,9
29/6/2017,15,CENTRAL/WESTERN,9
29/6/2017,16,CENTRAL/WESTERN,9
29/6/2017,17,CENTRAL/WESTERN,8
29/6/2017,18,CENTRAL/WESTERN,9
29/6/2017,19,CENTRAL/WESTERN,8
29/6/2017,20,CENTRAL/WESTERN,7
29/6/2017,21,CENTRAL/WESTERN,6
29/6/2017,22,CENTRAL/WESTERN,8
29/6/2017,23,CENTRAL/WESTERN,8
29/6/2017,24,CENTRAL/WESTERN,7
30/6/2017,1,CENTRAL/WESTERN,3
30/6/2017,2,CENTRAL/WESTERN,6
30/6/2017,3,CENTRAL/WESTERN,7
30/6/2017,4,CENTRAL/WESTERN,7
30/6/2017,5,CENTRAL/WESTERN,7
30/6/2017,6,CENTRAL/WESTERN,8
30/6/2017,7,CENTRAL/WESTERN,7
30/6/2017,8,CENTRAL/WESTERN,6
30/6/2017,9,CENTRAL/WESTERN,13
30/6/2017,10,CENTRAL/WESTERN,11
30/6/2017,11,CENTRAL/WESTERN,8
30/6/2017,12,CENTRAL/WESTERN,8
30/6/2017,13,CENTRAL/WESTERN,8
30/6/2017,14,CENTRAL/WESTERN,8
30/6/2017,15,CENTRAL/WESTERN,6
30/6/2017,16,CENTRAL/WESTERN,9
30/6/2017,17,CENTRAL/WESTERN,7
30/6/2017,18,CENTRAL/WESTERN,6
30/6/2017,19,CENTRAL/WESTERN,8
30/6/2017,20,CENTRAL/WESTERN,8
30/6/2017,21,CENTRAL/WESTERN,9
30/6/2017,22,CENTRAL/WESTERN,10
30/6/2017,23,CENTRAL/WESTERN,8
30/6/2017,24,CENTRAL/WESTERN,8
1/7/2017,1,CENTRAL/WESTERN,5
1/7/2017,2,CENTRAL/WESTERN,6
1/7/2017,3,CENTRAL/WESTERN,4
1/7/2017,4,CENTRAL/WESTERN,4
1/7/2017,5,CENTRAL/WESTERN,6
1/7/2017,6,CENTRAL/WESTERN,4
1/7/2017,7,CENTRAL/WESTERN,2
1/7/2017,8,CENTRAL/WESTERN,3
1/7/2017,9,CENTRAL/WESTERN,7
1/7/2017,10,CENTRAL/WESTERN,7
1/7/2017,11,CENTRAL/WESTERN,6
1/7/2017,12,CENTRAL/WESTERN,7
1/7/2017,13,CENTRAL/WESTERN,6
1/7/2017,14,CENTRAL/WESTERN,4
1/7/2017,15,CENTRAL/WESTERN,6
1/7/2017,16,CENTRAL/WESTERN,6
1/7/2017,17,CENTRAL/WESTERN,4
1/7/2017,18,CENTRAL/WESTERN,4
1/7/2017,19,CENTRAL/WESTERN,5
1/7/2017,20,CENTRAL/WESTERN,5
1/7/2017,21,CENTRAL/WESTERN,10
1/7/2017,22,CENTRAL/WESTERN,8
1/7/2017,23,CENTRAL/WESTERN,7
1/7/2017,24,CENTRAL/WESTERN,7
2/7/2017,1,CENTRAL/WESTERN,7
2/7/2017,2,CENTRAL/WESTERN,8
2/7/2017,3,CENTRAL/WESTERN,7
2/7/2017,4,CENTRAL/WESTERN,6
2/7/2017,5,CENTRAL/WESTERN,6
2/7/2017,6,CENTRAL/WESTERN,6
2/7/2017,7,CENTRAL/WESTERN,9
2/7/2017,8,CENTRAL/WESTERN,9
2/7/2017,9,CENTRAL/WESTERN,6
2/7/2017,10,CENTRAL/WESTERN,3
2/7/2017,11,CENTRAL/WESTERN,5
2/7/2017,12,CENTRAL/WESTERN,10
2/7/2017,13,CENTRAL/WESTERN,8
2/7/2017,14,CENTRAL/WESTERN,5
2/7/2017,15,CENTRAL/WESTERN,8
2/7/2017,16,CENTRAL/WESTERN,9
2/7/2017,17,CENTRAL/WESTERN,9
2/7/2017,18,CENTRAL/WESTERN,8
2/7/2017,19,CENTRAL/WESTERN,7
2/7/2017,20,CENTRAL/WESTERN,7
2/7/2017,21,CENTRAL/WESTERN,8
2/7/2017,22,CENTRAL/WESTERN,10
2/7/2017,23,CENTRAL/WESTERN,7
2/7/2017,24,CENTRAL/WESTERN,5
3/7/2017,1,CENTRAL/WESTERN,5
3/7/2017,2,CENTRAL/WESTERN,7
3/7/2017,3,CENTRAL/WESTERN,9
3/7/2017,4,CENTRAL/WESTERN,8
3/7/2017,5,CENTRAL/WESTERN,5
3/7/2017,6,CENTRAL/WESTERN,8
3/7/2017,7,CENTRAL/WESTERN,7
3/7/2017,8,CENTRAL/WESTERN,6
3/7/2017,9,CENTRAL/WESTERN,10
3/7/2017,10,CENTRAL/WESTERN,10
3/7/2017,11,CENTRAL/WESTERN,10
3/7/2017,12,CENTRAL/WESTERN,11
3/7/2017,13,CENTRAL/WESTERN,13
3/7/2017,14,CENTRAL/WESTERN,9
3/7/2017,15,CENTRAL/WESTERN,9
3/7/2017,16,CENTRAL/WESTERN,10
3/7/2017,17,CENTRAL/WESTERN,7
3/7/2017,18,CENTRAL/WESTERN,6
3/7/2017,19,CENTRAL/WESTERN,8
3/7/2017,20,CENTRAL/WESTERN,8
3/7/2017,21,CENTRAL/WESTERN,6
3/7/2017,22,CENTRAL/WESTERN,8
3/7/2017,23,CENTRAL/WESTERN,9
3/7/2017,24,CENTRAL/WESTERN,9
4/7/2017,1,CENTRAL/WESTERN,7
4/7/2017,2,CENTRAL/WESTERN,6
4/7/2017,3,CENTRAL/WESTERN,8
4/7/2017,4,CENTRAL/WESTERN,5
4/7/2017,5,CENTRAL/WESTERN,5
4/7/2017,6,CENTRAL/WESTERN,3
4/7/2017,7,CENTRAL/WESTERN,6
4/7/2017,8,CENTRAL/WESTERN,9
4/7/2017,9,CENTRAL/WESTERN,7
4/7/2017,10,CENTRAL/WESTERN,10
4/7/2017,11,CENTRAL/WESTERN,7
4/7/2017,12,CENTRAL/WESTERN,9
4/7/2017,13,CENTRAL/WESTERN,11
4/7/2017,14,CENTRAL/WESTERN,8
4/7/2017,15,CENTRAL/WESTERN,6
4/7/2017,16,CENTRAL/WESTERN,5
4/7/2017,17,CENTRAL/WESTERN,5
4/7/2017,18,CENTRAL/WESTERN,7
4/7/2017,19,CENTRAL/WESTERN,6
4/7/2017,20,CENTRAL/WESTERN,8
4/7/2017,21,CENTRAL/WESTERN,9
4/7/2017,22,CENTRAL/WESTERN,7
4/7/2017,23,CENTRAL/WESTERN,6
4/7/2017,24,CENTRAL/WESTERN,6
5/7/2017,1,CENTRAL/WESTERN,5
5/7/2017,2,CENTRAL/WESTERN,4
5/7/2017,3,CENTRAL/WESTERN,7
5/7/2017,4,CENTRAL/WESTERN,6
5/7/2017,5,CENTRAL/WESTERN,3
5/7/2017,6,CENTRAL/WESTERN,3
5/7/2017,7,CENTRAL/WESTERN,5
5/7/2017,8,CENTRAL/WESTERN,6
5/7/2017,9,CENTRAL/WESTERN,7
5/7/2017,10,CENTRAL/WESTERN,7
5/7/2017,11,CENTRAL/WESTERN,11
5/7/2017,12,CENTRAL/WESTERN,11
5/7/2017,13,CENTRAL/WESTERN,8
5/7/2017,14,CENTRAL/WESTERN,10
5/7/2017,15,CENTRAL/WESTERN,9
5/7/2017,16,CENTRAL/WESTERN,7
5/7/2017,17,CENTRAL/WESTERN,9
5/7/2017,18,CENTRAL/WESTERN,3
5/7/2017,19,CENTRAL/WESTERN,6
5/7/2017,20,CENTRAL/WESTERN,5
5/7/2017,21,CENTRAL/WESTERN,6
5/7/2017,22,CENTRAL/WESTERN,5
5/7/2017,23,CENTRAL/WESTERN,4
5/7/2017,24,CENTRAL/WESTERN,3
6/7/2017,1,CENTRAL/WESTERN,3
6/7/2017,2,CENTRAL/WESTERN,3
6/7/2017,3,CENTRAL/WESTERN,3
6/7/2017,4,CENTRAL/WESTERN,3
6/7/2017,5,CENTRAL/WESTERN,3
6/7/2017,6,CENTRAL/WESTERN,3
6/7/2017,7,CENTRAL/WESTERN,4
6/7/2017,8,CENTRAL/WESTERN,4
6/7/2017,9,CENTRAL/WESTERN,3
6/7/2017,10,CENTRAL/WESTERN,3
6/7/2017,11,CENTRAL/WESTERN,5
6/7/2017,12,CENTRAL/WESTERN,3
6/7/2017,13,CENTRAL/WESTERN,8
6/7/2017,14,CENTRAL/WESTERN,5
6/7/2017,15,CENTRAL/WESTERN,3
6/7/2017,16,CENTRAL/WESTERN,4
6/7/2017,17,CENTRAL/WESTERN,2
6/7/2017,18,CENTRAL/WESTERN,3
6/7/2017,19,CENTRAL/WESTERN,4
6/7/2017,20,CENTRAL/WESTERN,4
6/7/2017,21,CENTRAL/WESTERN,7
6/7/2017,22,CENTRAL/WESTERN,5
6/7/2017,23,CENTRAL/WESTERN,4
6/7/2017,24,CENTRAL/WESTERN,4
7/7/2017,1,CENTRAL/WESTERN,7
7/7/2017,2,CENTRAL/WESTERN,6
7/7/2017,3,CENTRAL/WESTERN,4
7/7/2017,4,CENTRAL/WESTERN,4
7/7/2017,5,CENTRAL/WESTERN,1
7/7/2017,6,CENTRAL/WESTERN,3
7/7/2017,7,CENTRAL/WESTERN,7
7/7/2017,8,CENTRAL/WESTERN,5
7/7/2017,9,CENTRAL/WESTERN,3
7/7/2017,10,CENTRAL/WESTERN,3
7/7/2017,11,CENTRAL/WESTERN,5
7/7/2017,12,CENTRAL/WESTERN,6
7/7/2017,13,CENTRAL/WESTERN,6
7/7/2017,14,CENTRAL/WESTERN,3
7/7/2017,15,CENTRAL/WESTERN,3
7/7/2017,16,CENTRAL/WESTERN,5
7/7/2017,17,CENTRAL/WESTERN,7
7/7/2017,18,CENTRAL/WESTERN,5
7/7/2017,19,CENTRAL/WESTERN,6
7/7/2017,20,CENTRAL/WESTERN,4
7/7/2017,21,CENTRAL/WESTERN,6
7/7/2017,22,CENTRAL/WESTERN,9
7/7/2017,23,CENTRAL/WESTERN,3
7/7/2017,24,CENTRAL/WESTERN,5
8/7/2017,1,CENTRAL/WESTERN,6
8/7/2017,2,CENTRAL/WESTERN,7
8/7/2017,3,CENTRAL/WESTERN,5
8/7/2017,4,CENTRAL/WESTERN,6
8/7/2017,5,CENTRAL/WESTERN,6
8/7/2017,6,CENTRAL/WESTERN,6
8/7/2017,7,CENTRAL/WESTERN,5
8/7/2017,8,CENTRAL/WESTERN,3
8/7/2017,9,CENTRAL/WESTERN,3
8/7/2017,10,CENTRAL/WESTERN,6
8/7/2017,11,CENTRAL/WESTERN,8
8/7/2017,12,CENTRAL/WESTERN,7
8/7/2017,13,CENTRAL/WESTERN,10
8/7/2017,14,CENTRAL/WESTERN,13
8/7/2017,15,CENTRAL/WESTERN,11
8/7/2017,16,CENTRAL/WESTERN,9
8/7/2017,17,CENTRAL/WESTERN,9
8/7/2017,18,CENTRAL/WESTERN,6
8/7/2017,19,CENTRAL/WESTERN,6
8/7/2017,20,CENTRAL/WESTERN,9
8/7/2017,21,CENTRAL/WESTERN,9
8/7/2017,22,CENTRAL/WESTERN,7
8/7/2017,23,CENTRAL/WESTERN,6
8/7/2017,24,CENTRAL/WESTERN,7
9/7/2017,1,CENTRAL/WESTERN,7
9/7/2017,2,CENTRAL/WESTERN,9
9/7/2017,3,CENTRAL/WESTERN,8
9/7/2017,4,CENTRAL/WESTERN,5
9/7/2017,5,CENTRAL/WESTERN,5
9/7/2017,6,CENTRAL/WESTERN,4
9/7/2017,7,CENTRAL/WESTERN,8
9/7/2017,8,CENTRAL/WESTERN,6
9/7/2017,9,CENTRAL/WESTERN,5
9/7/2017,10,CENTRAL/WESTERN,6
9/7/2017,11,CENTRAL/WESTERN,8
9/7/2017,12,CENTRAL/WESTERN,8
9/7/2017,13,CENTRAL/WESTERN,6
9/7/2017,14,CENTRAL/WESTERN,5
9/7/2017,15,CENTRAL/WESTERN,7
9/7/2017,16,CENTRAL/WESTERN,6
9/7/2017,17,CENTRAL/WESTERN,6
9/7/2017,18,CENTRAL/WESTERN,8
9/7/2017,19,CENTRAL/WESTERN,9
9/7/2017,20,CENTRAL/WESTERN,10
9/7/2017,21,CENTRAL/WESTERN,5
9/7/2017,22,CENTRAL/WESTERN,9
9/7/2017,23,CENTRAL/WESTERN,7
9/7/2017,24,CENTRAL/WESTERN,11
10/7/2017,1,CENTRAL/WESTERN,7
10/7/2017,2,CENTRAL/WESTERN,6
10/7/2017,3,CENTRAL/WESTERN,5
10/7/2017,4,CENTRAL/WESTERN,8
10/7/2017,5,CENTRAL/WESTERN,5
10/7/2017,6,CENTRAL/WESTERN,6
10/7/2017,7,CENTRAL/WESTERN,8
10/7/2017,8,CENTRAL/WESTERN,6
10/7/2017,9,CENTRAL/WESTERN,5
10/7/2017,10,CENTRAL/WESTERN,10
10/7/2017,11,CENTRAL/WESTERN,7
10/7/2017,12,CENTRAL/WESTERN,8
10/7/2017,13,CENTRAL/WESTERN,9
10/7/2017,14,CENTRAL/WESTERN,5
10/7/2017,15,CENTRAL/WESTERN,6
10/7/2017,16,CENTRAL/WESTERN,2
10/7/2017,17,CENTRAL/WESTERN,6
10/7/2017,18,CENTRAL/WESTERN,6
10/7/2017,19,CENTRAL/WESTERN,4
10/7/2017,20,CENTRAL/WESTERN,7
10/7/2017,21,CENTRAL/WESTERN,8
10/7/2017,22,CENTRAL/WESTERN,7
10/7/2017,23,CENTRAL/WESTERN,5
10/7/2017,24,CENTRAL/WESTERN,8
11/7/2017,1,CENTRAL/WESTERN,7
11/7/2017,2,CENTRAL/WESTERN,7
11/7/2017,3,CENTRAL/WESTERN,6
11/7/2017,4,CENTRAL/WESTERN,6
11/7/2017,5,CENTRAL/WESTERN,8
11/7/2017,6,CENTRAL/WESTERN,5
11/7/2017,7,CENTRAL/WESTERN,6
11/7/2017,8,CENTRAL/WESTERN,5
11/7/2017,9,CENTRAL/WESTERN,5
11/7/2017,10,CENTRAL/WESTERN,4
11/7/2017,11,CENTRAL/WESTERN,7
11/7/2017,12,CENTRAL/WESTERN,5
11/7/2017,13,CENTRAL/WESTERN,2
11/7/2017,14,CENTRAL/WESTERN,6
11/7/2017,15,CENTRAL/WESTERN,5
11/7/2017,16,CENTRAL/WESTERN,6
11/7/2017,17,CENTRAL/WESTERN,7
11/7/2017,18,CENTRAL/WESTERN,8
11/7/2017,19,CENTRAL/WESTERN,5
11/7/2017,20,CENTRAL/WESTERN,5
11/7/2017,21,CENTRAL/WESTERN,5
11/7/2017,22,CENTRAL/WESTERN,5
11/7/2017,23,CENTRAL/WESTERN,5
11/7/2017,24,CENTRAL/WESTERN,6
12/7/2017,1,CENTRAL/WESTERN,4
12/7/2017,2,CENTRAL/WESTERN,5
12/7/2017,3,CENTRAL/WESTERN,4
12/7/2017,4,CENTRAL/WESTERN,6
12/7/2017,5,CENTRAL/WESTERN,5
12/7/2017,6,CENTRAL/WESTERN,5
12/7/2017,7,CENTRAL/WESTERN,8
12/7/2017,8,CENTRAL/WESTERN,8
12/7/2017,9,CENTRAL/WESTERN,11
12/7/2017,10,CENTRAL/WESTERN,9
12/7/2017,11,CENTRAL/WESTERN,10
12/7/2017,12,CENTRAL/WESTERN,6
12/7/2017,13,CENTRAL/WESTERN,6
12/7/2017,14,CENTRAL/WESTERN,6
12/7/2017,15,CENTRAL/WESTERN,7
12/7/2017,16,CENTRAL/WESTERN,7
12/7/2017,17,CENTRAL/WESTERN,10
12/7/2017,18,CENTRAL/WESTERN,10
12/7/2017,19,CENTRAL/WESTERN,10
12/7/2017,20,CENTRAL/WESTERN,6
12/7/2017,21,CENTRAL/WESTERN,8
12/7/2017,22,CENTRAL/WESTERN,11
12/7/2017,23,CENTRAL/WESTERN,6
12/7/2017,24,CENTRAL/WESTERN,6
13/7/2017,1,CENTRAL/WESTERN,4
13/7/2017,2,CENTRAL/WESTERN,2
13/7/2017,3,CENTRAL/WESTERN,3
13/7/2017,4,CENTRAL/WESTERN,4
13/7/2017,5,CENTRAL/WESTERN,6
13/7/2017,6,CENTRAL/WESTERN,4
13/7/2017,7,CENTRAL/WESTERN,5
13/7/2017,8,CENTRAL/WESTERN,4
13/7/2017,9,CENTRAL/WESTERN,4
13/7/2017,10,CENTRAL/WESTERN,6
13/7/2017,11,CENTRAL/WESTERN,5
13/7/2017,12,CENTRAL/WESTERN,5
13/7/2017,13,CENTRAL/WESTERN,6
13/7/2017,14,CENTRAL/WESTERN,6
13/7/2017,15,CENTRAL/WESTERN,7
13/7/2017,16,CENTRAL/WESTERN,8
13/7/2017,17,CENTRAL/WESTERN,9
13/7/2017,18,CENTRAL/WESTERN,6
13/7/2017,19,CENTRAL/WESTERN,4
13/7/2017,20,CENTRAL/WESTERN,5
13/7/2017,21,CENTRAL/WESTERN,6
13/7/2017,22,CENTRAL/WESTERN,5
13/7/2017,23,CENTRAL/WESTERN,4
13/7/2017,24,CENTRAL/WESTERN,6
14/7/2017,1,CENTRAL/WESTERN,5
14/7/2017,2,CENTRAL/WESTERN,4
14/7/2017,3,CENTRAL/WESTERN,2
14/7/2017,4,CENTRAL/WESTERN,1
14/7/2017,5,CENTRAL/WESTERN,5
14/7/2017,6,CENTRAL/WESTERN,4
14/7/2017,7,CENTRAL/WESTERN,6
14/7/2017,8,CENTRAL/WESTERN,6
14/7/2017,9,CENTRAL/WESTERN,7
14/7/2017,10,CENTRAL/WESTERN,5
14/7/2017,11,CENTRAL/WESTERN,6
14/7/2017,12,CENTRAL/WESTERN,9
14/7/2017,13,CENTRAL/WESTERN,5
14/7/2017,14,CENTRAL/WESTERN,3
14/7/2017,15,CENTRAL/WESTERN,6
14/7/2017,16,CENTRAL/WESTERN,7
14/7/2017,17,CENTRAL/WESTERN,6
14/7/2017,18,CENTRAL/WESTERN,3
14/7/2017,19,CENTRAL/WESTERN,6
14/7/2017,20,CENTRAL/WESTERN,8
14/7/2017,21,CENTRAL/WESTERN,6
14/7/2017,22,CENTRAL/WESTERN,3
14/7/2017,23,CENTRAL/WESTERN,6
14/7/2017,24,CENTRAL/WESTERN,4
15/7/2017,1,CENTRAL/WESTERN,6
15/7/2017,2,CENTRAL/WESTERN,6
15/7/2017,3,CENTRAL/WESTERN,5
15/7/2017,4,CENTRAL/WESTERN,2
15/7/2017,5,CENTRAL/WESTERN,3
15/7/2017,6,CENTRAL/WESTERN,3
15/7/2017,7,CENTRAL/WESTERN,5
15/7/2017,8,CENTRAL/WESTERN,3
15/7/2017,9,CENTRAL/WESTERN,1
15/7/2017,10,CENTRAL/WESTERN,3
15/7/2017,11,CENTRAL/WESTERN,5
15/7/2017,12,CENTRAL/WESTERN,8
15/7/2017,13,CENTRAL/WESTERN,4
15/7/2017,14,CENTRAL/WESTERN,6
15/7/2017,15,CENTRAL/WESTERN,4
15/7/2017,16,CENTRAL/WESTERN,4
15/7/2017,17,CENTRAL/WESTERN,4
15/7/2017,18,CENTRAL/WESTERN,7
15/7/2017,19,CENTRAL/WESTERN,7
15/7/2017,20,CENTRAL/WESTERN,7
15/7/2017,21,CENTRAL/WESTERN,7
15/7/2017,22,CENTRAL/WESTERN,4
15/7/2017,23,CENTRAL/WESTERN,4
15/7/2017,24,CENTRAL/WESTERN,6
16/7/2017,1,CENTRAL/WESTERN,7
16/7/2017,2,CENTRAL/WESTERN,7
16/7/2017,3,CENTRAL/WESTERN,5
16/7/2017,4,CENTRAL/WESTERN,5
16/7/2017,5,CENTRAL/WESTERN,5
16/7/2017,6,CENTRAL/WESTERN,4
16/7/2017,7,CENTRAL/WESTERN,3
16/7/2017,8,CENTRAL/WESTERN,5
16/7/2017,9,CENTRAL/WESTERN,6
16/7/2017,10,CENTRAL/WESTERN,4
16/7/2017,11,CENTRAL/WESTERN,6
16/7/2017,12,CENTRAL/WESTERN,6
16/7/2017,13,CENTRAL/WESTERN,6
16/7/2017,14,CENTRAL/WESTERN,4
16/7/2017,15,CENTRAL/WESTERN,7
16/7/2017,16,CENTRAL/WESTERN,7
16/7/2017,17,CENTRAL/WESTERN,5
16/7/2017,18,CENTRAL/WESTERN,4
16/7/2017,19,CENTRAL/WESTERN,4
16/7/2017,20,CENTRAL/WESTERN,6
16/7/2017,21,CENTRAL/WESTERN,7
16/7/2017,22,CENTRAL/WESTERN,5
16/7/2017,23,CENTRAL/WESTERN,5
16/7/2017,24,CENTRAL/WESTERN,2
17/7/2017,1,CENTRAL/WESTERN,1
17/7/2017,2,CENTRAL/WESTERN,1
17/7/2017,3,CENTRAL/WESTERN,4
17/7/2017,4,CENTRAL/WESTERN,N.A.
17/7/2017,5,CENTRAL/WESTERN,N.A.
17/7/2017,6,CENTRAL/WESTERN,1
17/7/2017,7,CENTRAL/WESTERN,2
17/7/2017,8,CENTRAL/WESTERN,2
17/7/2017,9,CENTRAL/WESTERN,2
17/7/2017,10,CENTRAL/WESTERN,5
17/7/2017,11,CENTRAL/WESTERN,5
17/7/2017,12,CENTRAL/WESTERN,7
17/7/2017,13,CENTRAL/WESTERN,7
17/7/2017,14,CENTRAL/WESTERN,2
17/7/2017,15,CENTRAL/WESTERN,4
17/7/2017,16,CENTRAL/WESTERN,3
17/7/2017,17,CENTRAL/WESTERN,3
17/7/2017,18,CENTRAL/WESTERN,5
17/7/2017,19,CENTRAL/WESTERN,5
17/7/2017,20,CENTRAL/WESTERN,N.A.
17/7/2017,21,CENTRAL/WESTERN,N.A.
17/7/2017,22,CENTRAL/WESTERN,3
17/7/2017,23,CENTRAL/WESTERN,3
17/7/2017,24,CENTRAL/WESTERN,5
18/7/2017,1,CENTRAL/WESTERN,4
18/7/2017,2,CENTRAL/WESTERN,2
18/7/2017,3,CENTRAL/WESTERN,3
18/7/2017,4,CENTRAL/WESTERN,7
18/7/2017,5,CENTRAL/WESTERN,7
18/7/2017,6,CENTRAL/WESTERN,1
18/7/2017,7,CENTRAL/WESTERN,4
18/7/2017,8,CENTRAL/WESTERN,6
18/7/2017,9,CENTRAL/WESTERN,3
18/7/2017,10,CENTRAL/WESTERN,5
18/7/2017,11,CENTRAL/WESTERN,5
18/7/2017,12,CENTRAL/WESTERN,9
18/7/2017,13,CENTRAL/WESTERN,12
18/7/2017,14,CENTRAL/WESTERN,8
18/7/2017,15,CENTRAL/WESTERN,10
18/7/2017,16,CENTRAL/WESTERN,3
18/7/2017,17,CENTRAL/WESTERN,8
18/7/2017,18,CENTRAL/WESTERN,6
18/7/2017,19,CENTRAL/WESTERN,4
18/7/2017,20,CENTRAL/WESTERN,6
18/7/2017,21,CENTRAL/WESTERN,9
18/7/2017,22,CENTRAL/WESTERN,8
18/7/2017,23,CENTRAL/WESTERN,6
18/7/2017,24,CENTRAL/WESTERN,6
19/7/2017,1,CENTRAL/WESTERN,4
19/7/2017,2,CENTRAL/WESTERN,3
19/7/2017,3,CENTRAL/WESTERN,1
19/7/2017,4,CENTRAL/WESTERN,3
19/7/2017,5,CENTRAL/WESTERN,3
19/7/2017,6,CENTRAL/WESTERN,3
19/7/2017,7,CENTRAL/WESTERN,4
19/7/2017,8,CENTRAL/WESTERN,4
19/7/2017,9,CENTRAL/WESTERN,4
19/7/2017,10,CENTRAL/WESTERN,8
19/7/2017,11,CENTRAL/WESTERN,12
19/7/2017,12,CENTRAL/WESTERN,9
19/7/2017,13,CENTRAL/WESTERN,10
19/7/2017,14,CENTRAL/WESTERN,6
19/7/2017,15,CENTRAL/WESTERN,5
19/7/2017,16,CENTRAL/WESTERN,5
19/7/2017,17,CENTRAL/WESTERN,8
19/7/2017,18,CENTRAL/WESTERN,6
19/7/2017,19,CENTRAL/WESTERN,7
19/7/2017,20,CENTRAL/WESTERN,7
19/7/2017,21,CENTRAL/WESTERN,8
19/7/2017,22,CENTRAL/WESTERN,8
19/7/2017,23,CENTRAL/WESTERN,8
19/7/2017,24,CENTRAL/WESTERN,4
20/7/2017,1,CENTRAL/WESTERN,2
20/7/2017,2,CENTRAL/WESTERN,5
20/7/2017,3,CENTRAL/WESTERN,6
20/7/2017,4,CENTRAL/WESTERN,3
20/7/2017,5,CENTRAL/WESTERN,2
20/7/2017,6,CENTRAL/WESTERN,6
20/7/2017,7,CENTRAL/WESTERN,6
20/7/2017,8,CENTRAL/WESTERN,5
20/7/2017,9,CENTRAL/WESTERN,8
20/7/2017,10,CENTRAL/WESTERN,7
20/7/2017,11,CENTRAL/WESTERN,7
20/7/2017,12,CENTRAL/WESTERN,6
20/7/2017,13,CENTRAL/WESTERN,7
20/7/2017,14,CENTRAL/WESTERN,9
20/7/2017,15,CENTRAL/WESTERN,6
20/7/2017,16,CENTRAL/WESTERN,7
20/7/2017,17,CENTRAL/WESTERN,8
20/7/2017,18,CENTRAL/WESTERN,7
20/7/2017,19,CENTRAL/WESTERN,8
20/7/2017,20,CENTRAL/WESTERN,6
20/7/2017,21,CENTRAL/WESTERN,7
20/7/2017,22,CENTRAL/WESTERN,6
20/7/2017,23,CENTRAL/WESTERN,5
20/7/2017,24,CENTRAL/WESTERN,7
21/7/2017,1,CENTRAL/WESTERN,4
21/7/2017,2,CENTRAL/WESTERN,2
21/7/2017,3,CENTRAL/WESTERN,2
21/7/2017,4,CENTRAL/WESTERN,5
21/7/2017,5,CENTRAL/WESTERN,6
21/7/2017,6,CENTRAL/WESTERN,6
21/7/2017,7,CENTRAL/WESTERN,3
21/7/2017,8,CENTRAL/WESTERN,6
21/7/2017,9,CENTRAL/WESTERN,8
21/7/2017,10,CENTRAL/WESTERN,8
21/7/2017,11,CENTRAL/WESTERN,11
21/7/2017,12,CENTRAL/WESTERN,9
21/7/2017,13,CENTRAL/WESTERN,9
21/7/2017,14,CENTRAL/WESTERN,9
21/7/2017,15,CENTRAL/WESTERN,7
21/7/2017,16,CENTRAL/WESTERN,11
21/7/2017,17,CENTRAL/WESTERN,8
21/7/2017,18,CENTRAL/WESTERN,5
21/7/2017,19,CENTRAL/WESTERN,7
21/7/2017,20,CENTRAL/WESTERN,6
21/7/2017,21,CENTRAL/WESTERN,10
21/7/2017,22,CENTRAL/WESTERN,7
21/7/2017,23,CENTRAL/WESTERN,9
21/7/2017,24,CENTRAL/WESTERN,6
22/7/2017,1,CENTRAL/WESTERN,5
22/7/2017,2,CENTRAL/WESTERN,5
22/7/2017,3,CENTRAL/WESTERN,6
22/7/2017,4,CENTRAL/WESTERN,5
22/7/2017,5,CENTRAL/WESTERN,2
22/7/2017,6,CENTRAL/WESTERN,5
22/7/2017,7,CENTRAL/WESTERN,5
22/7/2017,8,CENTRAL/WESTERN,5
22/7/2017,9,CENTRAL/WESTERN,4
22/7/2017,10,CENTRAL/WESTERN,4
22/7/2017,11,CENTRAL/WESTERN,6
22/7/2017,12,CENTRAL/WESTERN,5
22/7/2017,13,CENTRAL/WESTERN,6
22/7/2017,14,CENTRAL/WESTERN,6
22/7/2017,15,CENTRAL/WESTERN,7
22/7/2017,16,CENTRAL/WESTERN,6
22/7/2017,17,CENTRAL/WESTERN,5
22/7/2017,18,CENTRAL/WESTERN,8
22/7/2017,19,CENTRAL/WESTERN,6
22/7/2017,20,CENTRAL/WESTERN,5
22/7/2017,21,CENTRAL/WESTERN,5
22/7/2017,22,CENTRAL/WESTERN,7
22/7/2017,23,CENTRAL/WESTERN,7
22/7/2017,24,CENTRAL/WESTERN,7
23/7/2017,1,CENTRAL/WESTERN,6
23/7/2017,2,CENTRAL/WESTERN,7
23/7/2017,3,CENTRAL/WESTERN,10
23/7/2017,4,CENTRAL/WESTERN,13
